Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night,Phone,Address,Password,Fee_Status,Borrowed_Books,Exam_Schedule,Timetable,Courses_Enrolled,Course_Materials,CGPA_Progress,Notifications
S5675,Ahmed,Davis,student4675@university.com,Male,23,Engineering,50.48,50.04,45.98,92.99,91.84,45.0,50.02,59.3895,F,5.5,No,Yes,,Low,7,8.7,07185200239,"139 Mill Road, Manchester",ahmed935,Pending,None,Midterm - 2026-08-10,"Mon: Design 9am, Tue: Thermodynamics 11am, Thu: Workshop 2pm","Design, Thermodynamics, Fluid Mechanics, Materials","Design, Thermodynamics, Fluid Mechanics, Materials","3.39, 3.43",None
S5676,John,Brown,student4676@university.com,Male,23,Engineering,89.9,67.15,66.3,68.85,51.46,46.7,70.48,65.60000000000001,D,19.8,Yes,No,PhD,High,7,5.0,07152313363,"79 Queen Street, Bristol",john177,Paid,"Algorithms Design, Linear Algebra, Software Engineering",Final - 2026-11-20,"Mon: Design 9am, Tue: Thermodynamics 11am, Thu: Workshop 2pm","Design, Thermodynamics, Fluid Mechanics, Materials","Design, Thermodynamics, Fluid Mechanics, Materials",2.62,Exam schedule released
S5677,Omar,Davis,student4677@university.com,Male,21,CS,78.57,70.65,73.8,66.47,88.88,5.9,58.19,65.658,D,17.9,No,No,Master's,High,4,4.9,07140982127,"109 Main Road, Liverpool",omar566,Paid,"Statistics Fundamentals, Data Structures","Practical - 2026-09-15, Final - 2026-11-20","Mon: Programming 9am, Wed: Data Structures 11am, Fri: Networks 2pm","Programming, Data Structures, Algorithms, Networks","Programming, Data Structures, Algorithms, Networks","2.24, 2.37, 3.98","Exam schedule released, Fee due next week"
S5678,Maria,Davis,student4678@university.com,Male,21,Engineering,99.3,71.9,57.66,67.35,53.14,92.4,85.57,70.90749999999998,C,19.9,Yes,No,Master's,High,3,6.6,07023189672,"11 High Street, Sheffield",maria419,Pending,"Database Systems, Software Engineering, Algorithms Design","Midterm - 2026-08-10, Final - 2026-11-20, Practical - 2026-09-15","Mon: Design 9am, Tue: Thermodynamics 11am, Thu: Workshop 2pm","Design, Thermodynamics, Fluid Mechanics, Materials","Design, Thermodynamics, Fluid Mechanics, Materials","3.83, 2.81",None
S5679,Liam,Jones,student4679@university.com,Female,21,Mathematics,79.47,89.19,58.15,70.78,91.92,84.7,61.05,70.27499999999999,C,6.9,Yes,Yes,Master's,High,1,4.6,07012959031,"150 Mill Road, Birmingham",liam124,Pending,Operating Systems,"Final - 2026-11-20, Practical - 2026-09-15","Mon: Calculus 10am, Tue: Algebra 1pm, Thu: Statistics 9am","Calculus, Linear Algebra, Statistics, Discrete Math","Calculus, Linear Algebra, Statistics, Discrete Math",3.16,"Attendance warning, Library book due"
S5680,Maria,Smith,student4680@university.com,Female,20,Business,52.77,71.04,65.47,68.91,94.12,39.8,87.44,74.994,C,6.4,No,Yes,Bachelor's,High,6,5.5,07775690001,"102 Oak Street, Liverpool",maria517,Pending,"Calculus Vol 1, Statistics Fundamentals","Final - 2026-11-20, Midterm - 2026-08-10, Practical - 2026-09-15","Mon: Marketing 10am, Wed: Finance 1pm, Fri: Management 9am","Marketing, Finance, Management, Economics","Marketing, Finance, Management, Economics","2.34, 2.83, 2.02, 3.31",New course material uploaded
S5681,Ali,Smith,student4681@university.com,Female,23,Business,52.53,53.85,58.85,78.32,89.3,76.5,65.66,66.991,D,9.4,No,Yes,Master's,High,4,9.0,07917653244,"132 Park Avenue, Birmingham",ali501,Pending,Linear Algebra,Practical - 2026-09-15,"Mon: Marketing 10am, Wed: Finance 1pm, Fri: Management 9am","Marketing, Finance, Management, Economics","Marketing, Finance, Management, Economics","3.03, 2.82",Exam schedule released
S5682,Ali,Smith,student4682@university.com,Male,20,Business,94.16,79.79,94.92,53.95,91.04,31.3,96.29,83.34700000000001,B,26.7,Yes,Yes,High School,Low,8,8.2,07834387151,"129 Queen Street, Bristol",ali671,Paid,None,"Practical - 2026-09-15, Midterm - 2026-08-10, Final - 2026-11-20","Mon: Marketing 10am, Wed: Finance 1pm, Fri: Management 9am","Marketing, Finance, Management, Economics","Marketing, Finance, Management, Economics","3.49, 2.09, 3.75",Assignment deadline tomorrow
S5683,Maria,Smith,student4683@university.com,Female,19,CS,92.06,87.84,42.52,98.58,78.07,73.0,72.27,71.731,C,13.9,No,Yes,High School,Medium,6,7.5,07547469117,"104 Main Road, Sheffield",maria496,Pending,Computer Networks,"Final - 2026-11-20, Practical - 2026-09-15, Midterm - 2026-08-10","Mon: Programming 9am, Wed: Data Structures 11am, Fri: Networks 2pm","Programming, Data Structures, Algorithms, Networks","Programming, Data Structures, Algorithms, Networks","3.97, 2.55","Assignment deadline tomorrow, New course material uploaded"
S5684,Sara,Williams,student4684@university.com,Male,21,Engineering,67.29,59.16,54.07,96.82,63.24,51.7,91.98,73.41749999999999,C,15.9,No,No,Master's,Medium,6,4.1,07087027282,"22 Oak Street, Liverpool",sara560,Pending,Linear Algebra,Practical - 2026-09-15,"Mon: Design 9am, Tue: Thermodynamics 11am, Thu: Workshop 2pm","Design, Thermodynamics, Fluid Mechanics, Materials","Design, Thermodynamics, Fluid Mechanics, Materials","2.96, 2.23","Assignment deadline tomorrow, Library book due"
S5685,John,Jones,student4685@university.com,Male,24,Business,80.9,78.72,88.51,96.72,82.16,46.1,81.41,83.3875,B,14.8,Yes,No,,Medium,8,5.3,07040093808,"98 Main Road, Bristol",john682,Pending,Operating Systems,"Final - 2026-11-20, Midterm - 2026-08-10","Mon: Marketing 10am, Wed: Finance 1pm, Fri: Management 9am","Marketing, Finance, Management, Economics","Marketing, Finance, Management, Economics","2.81, 2.99, 3.78","New course material uploaded, Fee due next week"
S5686,Omar,Johnson,student4686@university.com,Male,22,Mathematics,74.48,48.82,90.04,93.96,71.98,5.699999999999999,98.87,81.071,B,22.9,No,No,Bachelor's,Low,5,6.8,07349123216,"44 High Street, Birmingham",omar889,Pending,None,"Practical - 2026-09-15, Final - 2026-11-20, Midterm - 2026-08-10","Mon: Calculus 10am, Tue: Algebra 1pm, Thu: Statistics 9am","Calculus, Linear Algebra, Statistics, Discrete Math","Calculus, Linear Algebra, Statistics, Discrete Math","2.89, 3.65","Fee due next week, Assignment deadline tomorrow"
S5687,Ali,Jones,student4687@university.com,Male,18,Mathematics,98.36,60.52,46.69,83.02,50.27,96.5,87.14,69.1975,D,11.5,Yes,No,High School,Low,8,7.6,07005932418,"87 Queen Street, London",ali691,Pending,Operating Systems,"Midterm - 2026-08-10, Practical - 2026-09-15, Final - 2026-11-20","Mon: Calculus 10am, Tue: Algebra 1pm, Thu: Statistics 9am","Calculus, Linear Algebra, Statistics, Discrete Math","Calculus, Linear Algebra, Statistics, Discrete Math","2.62, 2.58, 3.7, 2.35",None
S5688,Omar,Williams,student4688@university.com,Female,19,Mathematics,97.5,94.55,98.43,61.06,73.84,83.69999999999999,86.39,85.435,B,6.7,Yes,No,High School,High,1,7.3,07325276252,"141 Mill Road, London",omar863,Pending,"Calculus Vol 1, Algorithms Design","Final - 2026-11-20, Midterm - 2026-08-10","Mon: Calculus 10am, Tue: Algebra 1pm, Thu: Statistics 9am","Calculus, Linear Algebra, Statistics, Discrete Math","Calculus, Linear Algebra, Statistics, Discrete Math",2.87,"Assignment deadline tomorrow, Fee due next week"
S5689,Sara,Smith,student4689@university.com,Female,24,Engineering,99.19,94.68,81.6,52.47,82.56,79.3,63.24,73.66550000000001,C,14.5,No,Yes,High School,Medium,10,4.9,07021311679,"109 Oak Street, Leeds",sara367,Paid,"Computer Networks, Database Systems, Operating Systems","Midterm - 2026-08-10, Final - 2026-11-20","Mon: Design 9am, Tue: Thermodynamics 11am, Thu: Workshop 2pm","Design, Thermodynamics, Fluid Mechanics, Materials","Design, Thermodynamics, Fluid Mechanics, Materials",3.72,"New course material uploaded, Library book due"
S5690,Omar,Williams,student4690@university.com,Female,18,Business,93.32,74.52,56.36,54.97,50.69,30.5,75.24,62.6795,D,23.2,Yes,Yes,Bachelor's,Low,2,6.3,07542832670,"15 High Street, Sheffield",omar228,Paid,"Statistics Fundamentals, Data Structures","Practical - 2026-09-15, Midterm - 2026-08-10","Mon: Marketing 10am, Wed: Finance 1pm, Fri: Management 9am","Marketing, Finance, Management, Economics","Marketing, Finance, Management, Economics",3.36,None
S5691,Ahmed,Brown,student4691@university.com,Male,18,Mathematics,95.48,82.14,67.36,66.2,81.07,29.0,64.51,68.001,D,27.9,Yes,Yes,Master's,Low,8,5.0,07116781167,"124 Main Road, Manchester",ahmed988,Paid,"Software Engineering, Data Structures, Statistics Fundamentals","Practical - 2026-09-15, Midterm - 2026-08-10","Mon: Calculus 10am, Tue: Algebra 1pm, Thu: Statistics 9am","Calculus, Linear Algebra, Statistics, Discrete Math","Calculus, Linear Algebra, Statistics, Discrete Math","2.69, 3.18, 3.05",Exam schedule released
S5692,Ali,Brown,student4692@university.com,Female,21,Engineering,60.86,91.24,57.83,75.19,82.63,57.3,50.96,65.838,D,6.3,Yes,Yes,Bachelor's,Medium,1,8.6,07862902515,"48 Oak Street, Birmingham",ali105,Paid,"Algorithms Design, Computer Networks","Final - 2026-11-20, Midterm - 2026-08-10","Mon: Design 9am, Tue: Thermodynamics 11am, Thu: Workshop 2pm","Design, Thermodynamics, Fluid Mechanics, Materials","Design, Thermodynamics, Fluid Mechanics, Materials","3.85, 3.49, 2.77","Fee due next week, Exam schedule released"
S5693,Sara,Jones,student4693@university.com,Female,22,Mathematics,91.55,97.51,49.0,99.66,57.91,84.60000000000001,85.53,77.50550000000001,C,25.3,No,No,Master's,Low,5,6.8,07386426730,"121 High Street, London",sara797,Pending,Statistics Fundamentals,"Midterm - 2026-08-10, Final - 2026-11-20, Practical - 2026-09-15","Mon: Calculus 10am, Tue: Algebra 1pm, Thu: Statistics 9am","Calculus, Linear Algebra, Statistics, Discrete Math","Calculus, Linear Algebra, Statistics, Discrete Math","2.31, 2.34, 3.07","Fee due next week, Exam schedule released"
S5694,Sara,Jones,student4694@university.com,Male,18,Business,85.44,69.39,57.47,71.77,71.55,93.5,61.79,65.9085,D,6.7,No,No,PhD,High,5,6.0,07220994175,"36 High Street, Bristol",sara890,Pending,Operating Systems,"Final - 2026-11-20, Practical - 2026-09-15, Midterm - 2026-08-10","Mon: Marketing 10am, Wed: Finance 1pm, Fri: Management 9am","Marketing, Finance, Management, Economics","Marketing, Finance, Management, Economics",2.45,None
S5695,John,Johnson,student4695@university.com,Female,23,Business,98.14,73.69,74.81,76.23,98.22,26.9,69.87,73.3185,C,13.3,No,Yes,High School,Medium,2,8.6,07304053198,"147 Mill Road, Manchester",john484,Paid,"Algorithms Design, Data Structures, Software Engineering","Practical - 2026-09-15, Final - 2026-11-20, Midterm - 2026-08-10","Mon: Marketing 10am, Wed: Finance 1pm, Fri: Management 9am","Marketing, Finance, Management, Economics","Marketing, Finance, Management, Economics",3.94,Attendance warning
S5696,John,Johnson,student4696@university.com,Male,24,Business,78.56,64.94,89.56,84.76,94.21,60.7,64.23,76.57000000000001,C,5.6,No,No,,High,2,8.5,07410507550,"36 Park Avenue, London",john223,Pending,Software Engineering,"Midterm - 2026-08-10, Final - 2026-11-20","Mon: Marketing 10am, Wed: Finance 1pm, Fri: Management 9am","Marketing, Finance, Management, Economics","Marketing, Finance, Management, Economics","3.82, 2.98, 3.06",None
S5697,Ahmed,Brown,student4697@university.com,Female,18,Business,54.26,44.32,61.81,59.04,70.54,72.4,59.98,59.6245,F,27.8,Yes,Yes,Bachelor's,Low,1,6.5,07848528467,"119 Park Avenue, Birmingham",ahmed323,Paid,"Computer Networks, Data Structures",Midterm - 2026-08-10,"Mon: Marketing 10am, Wed: Finance 1pm, Fri: Management 9am","Marketing, Finance, Management, Economics","Marketing, Finance, Management, Economics",2.34,New course material uploaded
S5698,Sara,Smith,student4698@university.com,Female,19,Business,79.87,65.37,60.87,96.64,67.49,22.6,53.36,63.406000000000006,D,22.7,Yes,No,Bachelor's,Low,4,7.4,07703784679,"51 Oak Street, Leeds",sara583,Pending,None,Practical - 2026-09-15,"Mon: Marketing 10am, Wed: Finance 1pm, Fri: Management 9am","Marketing, Finance, Management, Economics","Marketing, Finance, Management, Economics","2.37, 3.55, 2.59, 2.26",None
S5699,Emma,Williams,student4699@university.com,Female,22,Mathematics,84.33,87.44,68.08,76.45,56.2,40.7,66.89,69.3255,D,14.2,No,No,High School,Low,6,5.6,07700830764,"63 Mill Road, Birmingham",emma539,Pending,"Calculus Vol 1, Software Engineering, Database Systems",Final - 2026-11-20,"Mon: Calculus 10am, Tue: Algebra 1pm, Thu: Statistics 9am","Calculus, Linear Algebra, Statistics, Discrete Math","Calculus, Linear Algebra, Statistics, Discrete Math","3.7, 3.52, 2.14, 2.79","New course material uploaded, Exam schedule released"
S5700,Sara,Johnson,student4700@university.com,Male,22,Business,61.02,88.29,78.67,63.81,51.76,18.700000000000003,54.09,64.82050000000001,D,14.4,Yes,No,High School,Medium,3,5.5,07405835501,"57 High Street, Bristol",sara723,Pending,None,Final - 2026-11-20,"Mon: Marketing 10am, Wed: Finance 1pm, Fri: Management 9am","Marketing, Finance, Management, Economics","Marketing, Finance, Management, Economics","3.72, 3.7, 3.04",None
S5701,John,Davis,student4701@university.com,Female,18,Mathematics,69.71,93.54,85.1,96.76,64.87,69.9,77.02,82.90799999999999,B,21.0,Yes,Yes,,Low,10,6.7,07727279732,"18 Main Road, Manchester",john644,Pending,Database Systems,"Midterm - 2026-08-10, Final - 2026-11-20, Practical - 2026-09-15","Mon: Calculus 10am, Tue: Algebra 1pm, Thu: Statistics 9am","Calculus, Linear Algebra, Statistics, Discrete Math","Calculus, Linear Algebra, Statistics, Discrete Math","3.04, 3.76",None
S5702,Emma,Johnson,student4702@university.com,Female,22,Business,79.93,43.09,59.61,81.27,97.01,86.4,50.98,62.8715,D,7.2,No,No,,Medium,4,8.2,07829018320,"62 Queen Street, Newcastle",emma989,Paid,"Linear Algebra, Computer Networks, Data Structures","Practical - 2026-09-15, Midterm - 2026-08-10","Mon: Marketing 10am, Wed: Finance 1pm, Fri: Management 9am","Marketing, Finance, Management, Economics","Marketing, Finance, Management, Economics",3.12,Fee due next week
S5703,Ali,Smith,student4703@university.com,Female,19,Mathematics,68.71,71.63,75.18,74.18,97.93,87.8,97.0,83.9495,B,8.6,No,No,High School,Low,8,7.0,07511213406,"63 Queen Street, Birmingham",ali269,Pending,"Statistics Fundamentals, Calculus Vol 1",Midterm - 2026-08-10,"Mon: Calculus 10am, Tue: Algebra 1pm, Thu: Statistics 9am","Calculus, Linear Algebra, Statistics, Discrete Math","Calculus, Linear Algebra, Statistics, Discrete Math","3.18, 3.47",Attendance warning
S5704,Ali,Smith,student4704@university.com,Female,24,Business,68.75,46.45,63.36,79.01,90.63,67.0,98.32,76.568,C,26.2,No,Yes,Master's,High,2,6.3,07368019905,"113 Queen Street, Liverpool",ali295,Pending,"Algorithms Design, Introduction to Python","Final - 2026-11-20, Midterm - 2026-08-10, Practical - 2026-09-15","Mon: Marketing 10am, Wed: Finance 1pm, Fri: Management 9am","Marketing, Finance, Management, Economics","Marketing, Finance, Management, Economics","3.83, 3.41",New course material uploaded
S5705,Omar,Jones,student4705@university.com,Male,19,Mathematics,56.65,52.04,82.98,87.42,67.54,34.7,65.23,69.72200000000001,D,10.1,Yes,No,High School,High,9,7.3,07024065117,"113 Park Avenue, Leeds",omar563,Paid,"Statistics Fundamentals, Computer Networks, Data Structures","Midterm - 2026-08-10, Practical - 2026-09-15, Final - 2026-11-20","Mon: Calculus 10am, Tue: Algebra 1pm, Thu: Statistics 9am","Calculus, Linear Algebra, Statistics, Discrete Math","Calculus, Linear Algebra, Statistics, Discrete Math","3.38, 3.44, 3.75",New course material uploaded
S5706,Maria,Williams,student4706@university.com,Male,19,Business,97.04,94.01,49.88,57.73,57.18,66.10000000000001,63.01,63.157,D,23.2,No,Yes,,Medium,10,8.1,07471170648,"101 Oak Street, Sheffield",maria484,Pending,None,Midterm - 2026-08-10,"Mon: Marketing 10am, Wed: Finance 1pm, Fri: Management 9am","Marketing, Finance, Management, Economics","Marketing, Finance, Management, Economics","2.4, 3.78",Fee due next week
S5707,John,Smith,student4707@university.com,Female,23,Engineering,87.52,69.81,55.42,93.24,79.78,86.4,55.22,67.1765,D,10.6,No,No,High School,Low,6,7.9,07579688631,"47 Park Avenue, Liverpool",john187,Pending,"Database Systems, Linear Algebra","Midterm - 2026-08-10, Final - 2026-11-20, Practical - 2026-09-15","Mon: Design 9am, Tue: Thermodynamics 11am, Thu: Workshop 2pm","Design, Thermodynamics, Fluid Mechanics, Materials","Design, Thermodynamics, Fluid Mechanics, Materials","2.4, 3.78, 2.47","Fee due next week, Library book due"
S5708,Maria,Johnson,student4708@university.com,Female,21,Mathematics,50.06,85.51,65.56,97.98,82.33,62.6,95.25,83.8515,B,7.2,Yes,No,,Medium,9,5.9,07240790448,"105 Mill Road, Manchester",maria941,Pending,Introduction to Python,"Practical - 2026-09-15, Midterm - 2026-08-10","Mon: Calculus 10am, Tue: Algebra 1pm, Thu: Statistics 9am","Calculus, Linear Algebra, Statistics, Discrete Math","Calculus, Linear Algebra, Statistics, Discrete Math","2.17, 2.08, 2.48, 3.96","Assignment deadline tomorrow, Fee due next week"
S5709,Emma,Johnson,student4709@university.com,Female,18,Engineering,88.28,43.86,93.36,78.35,71.23,41.3,79.34,74.66149999999999,C,27.5,No,Yes,PhD,Low,1,8.7,07138819011,"78 Church Lane, Sheffield",emma674,Paid,"Introduction to Python, Statistics Fundamentals, Algorithms Design","Midterm - 2026-08-10, Final - 2026-11-20","Mon: Design 9am, Tue: Thermodynamics 11am, Thu: Workshop 2pm","Design, Thermodynamics, Fluid Mechanics, Materials","Design, Thermodynamics, Fluid Mechanics, Materials","2.65, 3.51","Fee due next week, Library book due"
S5710,John,Brown,student4710@university.com,Male,24,Mathematics,86.99,65.01,74.4,84.11,84.58,92.0,80.51,78.179,C,27.5,No,No,Master's,Medium,4,4.1,07456767761,"131 Station Road, Bristol",john234,Pending,None,Midterm - 2026-08-10,"Mon: Calculus 10am, Tue: Algebra 1pm, Thu: Statistics 9am","Calculus, Linear Algebra, Statistics, Discrete Math","Calculus, Linear Algebra, Statistics, Discrete Math","2.8, 2.55","Fee due next week, Exam schedule released"
S5711,Ahmed,Smith,student4711@university.com,Female,22,Mathematics,50.49,80.45,97.92,92.99,87.33,83.5,94.79,91.841,A,20.1,Yes,Yes,,High,7,6.3,07952496017,"118 Church Lane, Leeds",ahmed424,Pending,None,Midterm - 2026-08-10,"Mon: Calculus 10am, Tue: Algebra 1pm, Thu: Statistics 9am","Calculus, Linear Algebra, Statistics, Discrete Math","Calculus, Linear Algebra, Statistics, Discrete Math","3.87, 3.38, 2.58, 2.79",New course material uploaded
S5712,Sara,Davis,student4712@university.com,Female,19,Mathematics,68.48,48.0,46.2,68.74,89.15,88.2,95.54,71.048,C,16.6,No,Yes,Bachelor's,Medium,10,8.5,07092176451,"7 Station Road, Birmingham",sara837,Paid,"Computer Networks, Linear Algebra, Statistics Fundamentals","Midterm - 2026-08-10, Practical - 2026-09-15, Final - 2026-11-20","Mon: Calculus 10am, Tue: Algebra 1pm, Thu: Statistics 9am","Calculus, Linear Algebra, Statistics, Discrete Math","Calculus, Linear Algebra, Statistics, Discrete Math",2.25,None
S5713,Ahmed,Jones,student4713@university.com,Male,18,CS,80.34,59.55,67.61,99.64,75.11,90.3,91.42,80.233,B,18.8,No,No,Bachelor's,Low,9,7.5,07770223804,"6 Station Road, Manchester",ahmed719,Paid,"Introduction to Python, Algorithms Design",Practical - 2026-09-15,"Mon: Programming 9am, Wed: Data Structures 11am, Fri: Networks 2pm","Programming, Data Structures, Algorithms, Networks","Programming, Data Structures, Algorithms, Networks","3.56, 2.23, 2.71",Assignment deadline tomorrow
